행정동,구,위도,경도,추정소득 k=5,추정소득 k=10,추정소득 k=15,추정소득 k=20,추정소득 k=25,추정소득 k=30,추정소득 k=35,추정소득 k=40,추정소득 k=45,추정소득 k=50,추정소득 k=1,추정소득 k=2,추정소득 k=3,추정소득 k=4,추정소득 k=6,추정소득 k=7,추정소득 k=8,추정소득 k=9,추정소득 k=11,추정소득 k=12,추정소득 k=13,추정소득 k=14,추정소득 k=16,추정소득 k=17,추정소득 k=18,추정소득 k=19,추정소득 k=21,추정소득 k=22,추정소득 k=23,추정소득 k=24,추정소득 k=26,추정소득 k=27,추정소득 k=28,추정소득 k=29,추정소득 k=31,추정소득 k=32,추정소득 k=33,추정소득 k=34,추정소득 k=36,추정소득 k=37,추정소득 k=38,추정소득 k=39,추정소득 k=41,추정소득 k=42,추정소득 k=43,추정소득 k=44,추정소득 k=46,추정소득 k=47,추정소득 k=48,추정소득 k=49,추정소득 k=51,추정소득 k=52,추정소득 k=53,추정소득 k=54,추정소득 k=55,추정소득 k=56,추정소득 k=57,추정소득 k=58,추정소득 k=59,추정소득 k=60,추정소득 k=61,추정소득 k=62,추정소득 k=63,추정소득 k=64,추정소득 k=65,추정소득 k=66,추정소득 k=67,추정소득 k=68,추정소득 k=69
개봉제1동,구로구,37.5049168,126.844365,-0.7611185196128931,-0.8047272279885347,-0.819419589999436,-0.8178840429682139,-0.7440424012933801,-0.5892445229923714,-0.5750913578785901,-0.5719194660974793,-0.5532853696381522,-0.5505803965290429,-0.8640344383797736,-0.8257688617931178,-0.8107953753026873,-0.7875695204687152,-0.783816908477903,-0.7957519043842156,-0.8074428036311276,-0.7915119913411016,-0.8181058092902432,-0.8195515048725771,-0.8118180575938533,-0.8177908458602593,-0.8112758927648778,-0.8130962524815268,-0.8094377914959457,-0.8123166579762552,-0.8258039912520809,-0.8297289822731522,-0.8307941018836383,-0.7893469326786079,-0.7037555551678278,-0.6642389890896622,-0.6292529243305559,-0.5908936311497439,-0.5868019531746106,-0.5804595111387854,-0.5784311883358462,-0.5788602433777498,-0.5750357561625167,-0.5725613838606914,-0.5725808471699746,-0.5727014937812974,-0.5712727830664842,-0.5708415342420281,-0.5500375062683062,-0.5530116089749912,-0.5541491455103787,-0.5526912771134561,-0.5519583324660904,-0.5507673355106851,-0.5469854301761937,-0.5433259651759855,-0.5421621593322293,-0.5381232249788203,-0.5344123249163837,-0.5341065240759163,-0.5353184983043966,-0.5347111220662076,-0.5180805781889002,-0.5071726410487822,-0.4955828659886368,-0.49555087591867875,-0.4910920398530404,-0.48764427765779006,-0.4847276653489529,-0.4797297927347535,-0.4745837166614175,-0.4687099350171256,-0.46415722667233966
개봉제3동,구로구,37.487044600000004,126.85297883333332,-0.7959203862931443,-0.7405316646876542,-0.688278103755208,-0.682710983424839,-0.6515973189392806,-0.6416494552872455,-0.6510257150154485,-0.654113540296411,-0.6434662949573494,-0.636650441985747,-0.7241926751021217,-0.7035062231990188,-0.7625358392671341,-0.7939496004101249,-0.7953583904353878,-0.79222409370721,-0.7927143333191066,-0.7613659976042544,-0.7275865502635638,-0.714920606600193,-0.6957602312195964,-0.689635675747969,-0.6855345773370853,-0.6794936708577821,-0.6821372921990645,-0.6824074774611026,-0.673572616613246,-0.6628217255220678,-0.6642396060358772,-0.6540892333149866,-0.6472090025533831,-0.6387174805093451,-0.6356753521817115,-0.6390517279574021,-0.6410004232388046,-0.639936709838732,-0.6430915386587458,-0.6455328367562109,-0.6547528950863127,-0.6578047838425544,-0.6574311447596234,-0.6581253315546699,-0.6526178906249255,-0.6506794734124134,-0.647453225285975,-0.6452145671007036,-0.6434059643720608,-0.6399082787840966,-0.6396877777393576,-0.6366057253196149,-0.6355559486069976,-0.635951987874085,-0.6373712185574295,-0.6381513602187986,-0.6369803081970528,-0.6356075459971743,-0.6365970591483385,-0.6349408752208734,-0.6352139514887156,-0.6321534743726002,-0.6319552152305895,-0.6295042138466271,-0.6251986293920885,-0.6218963251553556,-0.6184810422631859,-0.6145793629793446,-0.6108631170365733,-0.6075713277955868,-0.6029243478452089
개포2동,강남구,37.48876226666666,127.06784413333332,2.0159817445002965,1.9087121140091998,2.009872316844129,2.0988892849069134,2.1708293940488246,2.259576673899258,2.294870187543372,2.3415842314034765,2.3611166460288326,2.3708311608713823,2.097659125267994,2.1443985210651184,2.1475247634053347,2.1027372449222823,1.9607325384227388,1.9860303503980585,1.9657545645706496,1.9315233814021833,1.902134535458415,1.8817978133260447,1.9021273353653632,1.9574712905099771,2.0653464128836743,2.075000282717509,2.075154825713602,2.0873363535228324,2.116123346357108,2.1166039739087026,2.133887385602362,2.1589437572557917,2.196221680371685,2.227972825309733,2.2403002961091794,2.255388606110063,2.2734643797215752,2.2971399507959105,2.2926475442444616,2.288156225809813,2.3170206055918725,2.3351716636496365,2.328443474842062,2.3315617458921936,2.344692056863287,2.343998710462451,2.347872497519722,2.3569217499707142,2.366922244870548,2.3588649087918925,2.3601495139979938,2.3657682177442836,2.3729876653056703,2.372602822465009,2.3638690793021975,2.3540089317056943,2.345965053904505,2.340608607732919,2.3363953169083094,2.3337167531964416,2.3282542769339516,2.330649656040188,2.3241003989575284,2.3231961773078154,2.323267499133324,2.327155958423853,2.331641371476039,2.320260555556254,2.327157113965953,2.322325666824966,2.3250156620502334
개포4동,강남구,37.4782445,127.0515946,0.7495573018712184,0.8682850999914373,0.9128500632885469,0.9281277934287531,0.8703626201709901,0.8051556567821675,0.7759761849949024,0.7693923169223936,0.7511072004624226,0.7906414411696618,0.4468604935243613,0.7148349401819003,0.7274513966240873,0.7827511871243692,0.8336508262376003,0.8603033156637946,0.884006640372732,0.8914163600593434,0.8916096556153871,0.8803200591102197,0.8945680991772891,0.9145252667698016,0.9150324663550244,0.9142976626947896,0.9199156480205362,0.928647756926597,0.9301053636927487,0.939290351546251,0.9271005238171521,0.8965396972831299,0.8543258787843505,0.8444418875632671,0.8326905898729171,0.8140429277894577,0.7887916158541829,0.7813250303271401,0.7743516249804022,0.7688626408154575,0.7647738396782005,0.7551921806586364,0.7663795751401923,0.7596772333754979,0.770846933678753,0.7601330356959357,0.7608481912438452,0.7569111959028438,0.7595566856067154,0.7709769821393458,0.7805755886102032,0.7840955506913563,0.79238362931933,0.7820064489428582,0.7792887438206356,0.7873566691180818,0.7947275483891546,0.8267112035631706,0.8409471165058242,0.8558845922147333,0.8545670306758372,0.8441029828718635,0.842300978367666,0.8378074047240942,0.8293345844269009,0.8281193606005796,0.8350501055777317,0.844003738324177,0.8581548530290932,0.8698434116513047,0.8769677392955586
거여1동,송파구,37.4962182,127.1430149,-0.1367544585373992,-0.0903107204992529,-0.07322345156680668,-0.1403898638934711,-0.16177434417875683,-0.22939903180843654,-0.24673029049570216,-0.2193000173634898,-0.18587123691169538,-0.14375548770585408,-0.23888158620419822,-0.2752259335070392,-0.26545594767294217,-0.16661849630002967,-0.11391410427874975,-0.14449549752623736,-0.16303504883650943,-0.14957767360898636,-0.018193422331877228,-0.027510124140456088,-0.04431057428386317,-0.058878445592510896,-0.06885835376397904,-0.09513536736761713,-0.11719004801519357,-0.12224800256031465,-0.14624127935450087,-0.15004625085838844,-0.16135083725661412,-0.1603219536734984,-0.16362761135491954,-0.18209052224073136,-0.20066404259259268,-0.21542562278524863,-0.24381833083413243,-0.25759036324869433,-0.26901574295270025,-0.2590746207658284,-0.2372351606130453,-0.22778654477231547,-0.2202158008318386,-0.2216114049939467,-0.2192475535424762,-0.20876792374720093,-0.19877571859356638,-0.19145698604527495,-0.17606204414158286,-0.16729763838247466,-0.16255602695677251,-0.1541855791962693,-0.13395660159240697,-0.1240244991929233,-0.11224233896248483,-0.1047097130484869,-0.09425166804825802,-0.08598087501876028,-0.07642416010276938,-0.06806084548541633,-0.059728302089416374,-0.05039233050425412,-0.04204570418135289,-0.03415753172001911,-0.027722231165426763,-0.018429922993025864,-0.009899882388252491,-0.0009850216572927346,0.0062491845819807506,0.007117437649602486,0.008052440172610949
거여2동,송파구,37.4876239,127.14490900000001,-0.018939198864263183,-0.04016329796626624,-0.019577500851843073,-0.008519015977701095,0.011854965922754606,0.0401102225362308,0.061342776362440066,0.08857969130185019,0.11181627618833048,0.1679932095195005,-0.08661191607714386,-0.03764710326765145,-0.012433012929231333,-0.016499379138626237,-0.025019515881809562,-0.02078125004292263,-0.028857103344315793,-0.03328572131444327,-0.03444995802306015,-0.03313699743277581,-0.02253501199471392,-0.021307918412003222,-0.015979209064377324,-0.01378503462711961,-0.016466160510280808,-0.01184467887790714,-0.001540223025465869,0.0032883695330566147,0.004507388387974452,0.007292163476176303,0.019273208830866303,0.023671817245250464,0.028947197299936122,0.03500864848040931,0.04122773588435331,0.0491507973560337,0.050833767535003245,0.05683128953895825,0.06782674654620911,0.06929329995355628,0.07566555822732401,0.08154002467804104,0.0938526195580316,0.09565196930446133,0.10284169602009988,0.10705202880206768,0.11738828568519259,0.12236843496136687,0.13311571709503395,0.15022980868390035,0.17852141370327124,0.19441625243410637,0.21034047126485733,0.20480226330199353,0.2016178305521083,0.19715464272035568,0.1931923072732124,0.1899415493028191,0.18561406570786043,0.18176429979363912,0.18378078258071537,0.1849807775504115,0.18714684713189536,0.18779448103250032,0.1911331846793375,0.19386546059813103,0.197511603586728,0.20006971817103655,0.2033994372576132
고덕제1동,강동구,37.5577382,127.14908785,0.15395187705547408,0.14287872494490994,0.13403059662872402,0.1498924204296148,0.1729252168055751,0.2078637715684073,0.20494961755794674,0.24630559429959734,0.2497917646565227,0.22290121673585647,0.3368537298202112,0.19530106400907826,0.1629255347302141,0.16452648385935584,0.15015465977662001,0.15322906675153963,0.14836244948092125,0.14537029987480746,0.14235087070290325,0.14191099216789768,0.13881425739648384,0.14644038867250286,0.12731412707178913,0.12266449152324577,0.12200380674436646,0.12423741903735538,0.15538802033279606,0.17184072831324249,0.19029600563369709,0.17215801940575765,0.17318421978965934,0.18172734588255715,0.19618855880620711,0.19715017493765238,0.2095973336605333,0.2058864315202134,0.20429440247358488,0.20372599523917706,0.2143115104333025,0.22218446522744395,0.22940899611119536,0.23840354239734382,0.2553729019521712,0.26218841247219216,0.25922410556054143,0.253026357891058,0.24171318935129743,0.23535119065134613,0.23205718531348676,0.22541109231285023,0.22603094578092187,0.22806466795987124,0.22958638946851462,0.23100467892416576,0.23563092676898262,0.23676493679115881,0.23756079119569462,0.2375092243193696,0.238706205686394,0.2410803280674387,0.24188301685860797,0.2398959242959311,0.24108765757392525,0.23809164727542936,0.2330709743246306,0.23019252014958286,0.22345002610020048,0.21750968714086696,0.2146260454654417
고덕제2동,강동구,37.5604206,127.16328150000001,1.1688613273114363,1.0214490290582063,0.9958219932671418,1.0092418761192377,1.0430498800614372,1.2120180289132672,1.315926163849833,1.4199625756246943,1.517759989281335,1.5891841220551133,1.3783987637389294,1.3592242044822893,1.2626971099876332,1.1923596129285265,1.153810310554459,1.1193486362591574,1.1108756933929684,1.0608639806385427,0.993651603537135,1.0033424451643236,1.0115207058442868,0.9980462008109202,0.9907036388531318,0.9998671968356947,0.9954521841478065,0.9925027926853194,1.0196299135878286,1.0217150576622063,1.017347098026374,1.021815831308734,1.0395962580541713,1.091696207999081,1.1367851662872346,1.1857454577405058,1.2327196510212297,1.2530308697590022,1.2678832331962542,1.2874623358351114,1.335977401735505,1.3597972215789116,1.3838222938683897,1.396508215275483,1.4344484423806714,1.458872518483064,1.4899250815598652,1.5021088216048253,1.5298530458018504,1.5416941161061155,1.5621017091551137,1.5784650567735585,1.5976074303103118,1.6100204041211057,1.6145449136938044,1.6302627394160392,1.636929988887001,1.6498892797288711,1.665027692157159,1.6804954963141951,1.689103727981598,1.6973015273023702,1.6894692705733227,1.688499784844613,1.6888788856181822,1.7010398868434653,1.688394213497756,1.6786622120921066,1.6715395446346333,1.6877508061845183,1.6855747527094889
고척제1동,구로구,37.4991776,126.86251716666668,-0.37492524357148155,-0.3998074906566635,-0.4158533259114314,-0.43072131355647536,-0.41482286024553594,-0.4126040555995121,-0.3980181072274571,-0.373902533161577,-0.35707628610244696,-0.358648350343066,-0.32606093432868694,-0.3737816157043605,-0.3460232823920135,-0.33203750534351617,-0.40206194958919034,-0.4152798853860804,-0.386439684718283,-0.3959351582736211,-0.4088894136464194,-0.41057347243710735,-0.41362867652079793,-0.41422731057721407,-0.4291400564256104,-0.42597154382444163,-0.4295495961179314,-0.4290284116383353,-0.42778034199473364,-0.4332702194464222,-0.42601242242306103,-0.42070124306526435,-0.40383385538349065,-0.40666896807975556,-0.4049262155704266,-0.41044444320648404,-0.4125307227764797,-0.41304536341373943,-0.41004958041029976,-0.409464615814689,-0.3928276705332205,-0.3875222619943148,-0.37644049931437246,-0.3767778226601832,-0.37351575521924985,-0.36399856525043406,-0.3629901024042679,-0.35825561149900736,-0.3575433140559021,-0.360608003759007,-0.35738415923101224,-0.35690748433847835,-0.35960092650042014,-0.3598110162785284,-0.3591389989109977,-0.3588681794572643,-0.3590968466565634,-0.35832214471702556,-0.36277229992561394,-0.3628779221336531,-0.36313945596792235,-0.36203517822340264,-0.3624264711390624,-0.36382539777597106,-0.3656333107213204,-0.36456344672458824,-0.3646700172053274,-0.3640593488801313,-0.36281478257525496,-0.36546374610879345,-0.36414721219914187
고척제2동,구로구,37.505556549999994,126.85323285000001,-0.6387702892032274,-0.7018364144239335,-0.7357206899159383,-0.7356885255410381,-0.7326382421288615,-0.733810942981582,-0.7163952790034283,-0.6888257069336299,-0.6775741495796421,-0.6799073457593643,-0.6264207783714472,-0.5920377501531804,-0.6060297827778859,-0.6329353247638967,-0.6483181957341126,-0.6619502748390396,-0.679838190639481,-0.6987768891400693,-0.7167916050794874,-0.7243433316829091,-0.7269580284838083,-0.7318648337674925,-0.7320774814832491,-0.7372186894642923,-0.7356221543259196,-0.7360596990816699,-0.7307297682605003,-0.732095651658935,-0.7332191313257349,-0.7330382376004547,-0.735548750660687,-0.7348077474125008,-0.7354030216050527,-0.7339603265755432,-0.730891224409481,-0.7286427214240943,-0.7195771333000519,-0.7155723193007284,-0.709476446832319,-0.705684283745417,-0.70487070585597,-0.6985128780055296,-0.6781109012694737,-0.6810999530586138,-0.6796178847826995,-0.6725524023840985,-0.6766531829183321,-0.6747769307539175,-0.6710654316928147,-0.6697217302151843,-0.679431987640186,-0.6777006777693244,-0.6763082492874724,-0.681011758485013,-0.6804718380397463,-0.6740548042231158,-0.6666604060095264,-0.6630687123928232,-0.6589968653736733,-0.6547714175322107,-0.6512252495320132,-0.6491654189616254,-0.6485268416194884,-0.6465977967330856,-0.6403503880529493,-0.6372613890587355,-0.6388534960277983,-0.6361353876222657,-0.6331974280818098
공덕동,마포구,37.549292300000005,126.95774015,0.5689963901511217,0.6780978431065969,0.6337642141246881,0.7328152790938716,0.8191210411082549,0.8969577592042156,0.9077202513292923,0.934617703549465,0.9560329772369519,0.9830300557912249,0.8320247801124667,0.49652635978699966,0.45034949786453415,0.5166700916741969,0.6754501086744069,0.7071630146534564,0.7345371809592507,0.7121080723286966,0.6293465674793177,0.6272069283494843,0.6222148322330554,0.6189501169137885,0.6293563103248382,0.6523792345032672,0.6661197757616759,0.6959029616195165,0.7392660288750311,0.7611653560541103,0.7839569898996788,0.8023275584756308,0.8228451904897129,0.8401446620150682,0.8688420700832049,0.9011826383361815,0.89495710959025,0.8892009096410527,0.8928558520758538,0.9013385634190153,0.9130039896510075,0.916329581763708,0.9243863525245296,0.9336586581698685,0.9412630935770865,0.9327519709521408,0.9290275184565542,0.9418763780572388,0.962507897374707,0.9694309456725376,0.9803644725096838,0.9862910255291204,0.9891920457445511,0.9948238674959439,0.9930646912272683,1.0026930180145466,1.0092707091337274,1.0027802807971051,0.996864109210599,1.0009420836490346,1.007918151213632,1.0117681809748997,1.0078031115666912,1.001967124180156,1.0062642315617376,1.0114347997934148,1.0148228254855514,1.0197070341659076,1.014328949689463,1.0144312144736736,1.0259717298539535
공릉1동,노원구,37.62536273333334,127.07269343333333,-0.3747007779665828,-0.3854062054000815,-0.37817020151558917,-0.3689498082547639,-0.3769396739388859,-0.381277086168726,-0.37933051408926893,-0.36558659163603613,-0.3611106842025735,-0.3461648375151396,-0.4768161700656446,-0.44010471428141656,-0.3997917911897479,-0.3890405711939557,-0.37716425990728797,-0.37378915788620376,-0.3791343581498594,-0.3857634840150972,-0.3861630060980005,-0.3758239415433296,-0.38338114188615924,-0.3819928124780409,-0.37282257130122215,-0.36905588177600884,-0.37101940846388376,-0.37248815431015725,-0.3705773687652798,-0.37296536858387214,-0.37468336914798367,-0.3762622364323003,-0.38335793018284553,-0.3855666089170864,-0.3876532884574199,-0.37924432919483286,-0.38501675538897456,-0.38708681975658465,-0.38371691575336425,-0.38617127348479574,-0.3773424964695886,-0.37236715545258403,-0.3678566635448373,-0.3646291706271732,-0.3668891976630564,-0.3643865641596069,-0.3644676034080299,-0.363322790478754,-0.3576791118906741,-0.3552621529780167,-0.3537631930208828,-0.3503146853197723,-0.3451452423629821,-0.3429971091649209,-0.34031345276135033,-0.3395506721072729,-0.33764907593511223,-0.33496551725530904,-0.3302897595054825,-0.3306495511456681,-0.32966434136452777,-0.3298531200334626,-0.3262366094019596,-0.323504809999347,-0.3207477647466204,-0.31720761844671835,-0.3121692655193301,-0.3094582880384042,-0.30841387256363734,-0.3048388169413739,-0.30268693236647254
공릉2동,노원구,37.63037357499999,127.09337649999999,-0.5105886825448028,-0.4623208644726666,-0.43244164845346833,-0.42035052875608525,-0.3931584752918176,-0.39822218633125794,-0.40013070708811016,-0.41120980264444684,-0.414022941687463,-0.412069293921138,-0.47590815819263704,-0.4730550152092559,-0.4930820822444995,-0.5112897061808773,-0.504263817778084,-0.5051191052683265,-0.482842570529622,-0.46953902647899043,-0.45453787768419934,-0.4515417406417507,-0.4413731015323764,-0.4355225757449399,-0.4305702063164734,-0.43448389753506067,-0.43127440183167587,-0.42629631901493215,-0.4159613980363946,-0.4056839316110172,-0.40565870925389425,-0.39918646161575105,-0.3925531462873738,-0.39404564114760376,-0.3968254097797317,-0.39785978137245126,-0.39940809297282415,-0.398364249070284,-0.3975261012488726,-0.3974314612098181,-0.40130475203477195,-0.40374349687329736,-0.40518726845766806,-0.40825218164354043,-0.4141057628780832,-0.4151303180203338,-0.41633175419231405,-0.4159940390428959,-0.41440077995014046,-0.41386766584315504,-0.41331012810329776,-0.41328742331872026,-0.41116226726373495,-0.41101575514091143,-0.40989658051659816,-0.40865442195752033,-0.4092786380995119,-0.4105703562568967,-0.41062529791944624,-0.40940046350746007,-0.4087608946358017,-0.408152349359703,-0.40783896761457955,-0.4070838921040528,-0.40667099970778714,-0.40771025575112396,-0.407333980429614,-0.4078281341326946,-0.407151103664217,-0.4071562640884564,-0.40545907933984804
공항동,강서구,37.560018299999996,126.81644635,0.2980321811413681,0.21514276386318548,0.3152167301796681,0.3388201665771366,0.36087963475536683,0.3892392039386695,0.3874137189204573,0.392903547596151,0.387650243772141,0.3979569876328227,-0.007718293096643791,0.2418097128997761,0.27657001277919785,0.3087700732863773,0.2572722378627877,0.2115886969127167,0.21030400569754898,0.20145085042664523,0.2219545539423376,0.26505967080512505,0.2931116483521956,0.29000981182659863,0.3369549265932526,0.32833435832537017,0.3281645358376921,0.32872014063258714,0.3463120681627443,0.3525085230404402,0.3557746402476927,0.3616837633416843,0.3707433452004977,0.38732854616160595,0.3905518732675486,0.38609167925632615,0.3936372282080439,0.3878173365432198,0.3911875598514827,0.39357226863447353,0.392048733788006,0.3944395916014256,0.4029854884112241,0.38992052484208384,0.39125627273274116,0.3969425762591122,0.3989616001391072,0.3948425879929354,0.39930833940883315,0.4000152391459986,0.40020464130192734,0.40083243438980937,0.3948553349127776,0.39105686638929665,0.38579711365942876,0.38388901082656435,0.3813210794723826,0.37768623235879545,0.3770596957340937,0.37309501216789853,0.3733042099737811,0.3728747177847994,0.3734782325305056,0.3725205993348578,0.37213597014776856,0.3663238583647915,0.36959295829591576,0.3655273564252877,0.36486485163913174,0.3581395245177329,0.36213231215911745
광장동,광진구,37.54463763333333,127.10026336666668,0.8002189049467274,0.8540565219998332,0.8896302310466941,0.9084756212034305,0.897198766738662,0.8739155690887603,0.9029001877269476,0.9535918790428131,0.9774566019876595,0.9703104815806931,0.7207388281713548,0.6714036257523631,0.7507198891467256,0.7759411081631945,0.7851599682230469,0.8254495387483569,0.8081084734661058,0.851210415976171,0.8880256963234316,0.8918842905042861,0.8805727262744955,0.8816147180246583,0.8962530868455417,0.9030525920687253,0.89762566513948,0.9032336784775022,0.9070859708360146,0.907616513315284,0.9123949227410936,0.9048720427993642,0.895759957040239,0.8887088987792384,0.887893152493699,0.8802147636249223,0.8642921833028595,0.8637958398722829,0.8696250878614923,0.8889340154628803,0.9141941357247326,0.9245930046547587,0.9381300319866382,0.9428340275210435,0.95775724502683,0.9586212303453393,0.9657230131724356,0.9708475612446152,0.9789200741707869,0.9783857297722595,0.9706445228455675,0.9742552844273913,0.9671600610812895,0.9668196375664843,0.9576097603056072,0.9570397854839041,0.9457123155517931,0.9393176788003639,0.9349807625722965,0.9296352256170782,0.9241880513999532,0.9306862658238005,0.9235463282158355,0.9196423193508233,0.9166148708593401,0.9164689155346823,0.9088003460346772,0.9046481349960374,0.9010742494222012,0.8943978895595235,0.8895181654552323
구로제1동,구로구,37.4931916,126.8734733,-0.3134716812946022,-0.2415166418937793,-0.1919040019871228,-0.10052527976581009,-0.1489633722761827,-0.2132808563730239,-0.25994286537847094,-0.2850432476091749,-0.2962804066331266,-0.29687554082069484,-0.26945953456766913,-0.3355651251844507,-0.3192039729398974,-0.3250649464639852,-0.28827085450334294,-0.279382557413722,-0.2722398946814671,-0.2570365102183934,-0.2363302773894442,-0.22372375620711357,-0.20866656652816915,-0.2022161718996793,-0.17158728774926418,-0.1497111742992063,-0.13026574012137707,-0.1057994869008872,-0.10755794782516556,-0.11395128242457964,-0.1182489483953929,-0.13588965411919277,-0.16540240980962123,-0.18114838840367892,-0.19450487891034002,-0.20612612388185234,-0.22545062977548055,-0.2350891068773341,-0.2461466335674627,-0.2516775190988203,-0.26608881334550777,-0.27294361334512107,-0.27701042404986287,-0.283112582033969,-0.288463652674981,-0.2922833036782724,-0.29370985204700784,-0.29525666721306915,-0.29059286013120833,-0.29316456914101774,-0.30184989852286254,-0.2977298334444654,-0.3024240077436796,-0.29028029389992793,-0.2825540226773962,-0.2798067210658855,-0.2761780823745758,-0.27137835881837774,-0.2684909790981158,-0.26553935245171406,-0.26286909094595634,-0.262170874309523,-0.257770756879347,-0.2586628830560631,-0.2547564086104082,-0.2592044634047674,-0.24679156546122694,-0.24416746970627096,-0.24237801073637197,-0.23752197634861325,-0.23976465555928156
구로제2동,구로구,37.497461200000004,126.8865524,-0.5099550586648531,-0.5564378756115668,-0.5729341500694825,-0.5740073866285009,-0.5369826699111772,-0.5299469908308938,-0.5098715390293608,-0.4779960501979593,-0.4813386932944382,-0.4658677260600282,-0.2885152842534086,-0.47338628167066255,-0.5067381227799578,-0.5041396022253755,-0.5323264705444821,-0.5741018896028508,-0.5467837557207924,-0.5453852335428109,-0.5495126492683883,-0.5570935401036495,-0.5710262196451783,-0.5628185696695115,-0.5551579709559779,-0.5594427938972638,-0.566105299947741,-0.5611986790851802,-0.5750978130748147,-0.5748701728570459,-0.5727676753847163,-0.560554779367978,-0.5242132500526178,-0.5326249365158203,-0.5303893411024216,-0.5304865964005882,-0.534034020929264,-0.5404599448581552,-0.5208658820996854,-0.5270153525720225,-0.5109942769439124,-0.5056718462558513,-0.4938414180977729,-0.4788373738383905,-0.4805944850435027,-0.4807665242546879,-0.48392203743256434,-0.48726799636947454,-0.47740845949257815,-0.4760047552478877,-0.47996276784297404,-0.4791045755527,-0.47031299273094285,-0.4799173486889488,-0.4713286035130398,-0.4735957106045404,-0.4677915666285759,-0.4641101289570998,-0.4513111014611996,-0.4438942585277186,-0.44621594878561893,-0.44081922206311036,-0.43087656211402475,-0.4272506842325051,-0.4226100560455267,-0.4134265418870473,-0.4091072935843707,-0.4061536191037677,-0.40155709161911396,-0.39879280054461513,-0.38784079347456735
구로제3동,구로구,37.486582999999996,126.89290075000001,-0.7908781823565632,-0.794763439084668,-0.8039045212917553,-0.7975739723597468,-0.7999322988898026,-0.7698358531558364,-0.7588936802099158,-0.7448931835901095,-0.7347778070709032,-0.735183892323413,-0.7222968805785002,-0.7294835298985425,-0.75867499363326,-0.7682303347893595,-0.7972746223507292,-0.812910108066409,-0.8092192827492523,-0.8070517868778491,-0.8020855993718734,-0.7986489497436697,-0.7972016249599061,-0.7965790009032077,-0.7989789311806778,-0.7947663969363989,-0.7876032559206023,-0.7946023591378415,-0.7999972938015889,-0.8034557088302418,-0.8041313622788864,-0.8007176682282868,-0.7993125552548332,-0.7975949364710391,-0.7887569421446632,-0.7793328660192407,-0.7677036662953691,-0.7603920246066034,-0.759325036510725,-0.7594255210527695,-0.7558739589215294,-0.755139319410961,-0.7525982181224294,-0.7478698731391635,-0.7444102943226424,-0.7432643266980916,-0.7419409458693046,-0.7374405060100974,-0.7330270790949021,-0.7320143737687353,-0.7311819185993582,-0.730697275838632,-0.7379424197039941,-0.7163131877220432,-0.698787836075266,-0.6902563124812259,-0.6827746675752364,-0.674291181250029,-0.6643721561037134,-0.652324739317516,-0.6439771717264443,-0.6379759116403587,-0.6284432454154318,-0.6214953051670535,-0.6133435511414029,-0.611914004713954,-0.6047109123493926,-0.5948292143408556,-0.5811692494079319,-0.5646757901348871,-0.5585321830162568
구로제4동,구로구,37.494072100000004,126.8927814,-0.2721077770629566,-0.3367531751570885,-0.2856801180995614,-0.2837614081944696,-0.2685980090066266,-0.29233883898322766,-0.28317058521845295,-0.27604418330424996,-0.2716336968921794,-0.28380039844699256,-0.20401105111408455,-0.21810002889660973,-0.22827540173954466,-0.20870737704159295,-0.31437471041053233,-0.33170560201498833,-0.3497921461268114,-0.35268182725374264,-0.32724734165909275,-0.30660659769042764,-0.2800011699943136,-0.28195324510323905,-0.2874735301189971,-0.2876746801574673,-0.2881143871876357,-0.28153224414000466,-0.28130557955088226,-0.2686943333685108,-0.27909645426386487,-0.2758747317142582,-0.2872171449143112,-0.2864115223671411,-0.2941608898652426,-0.2893750742239255,-0.2968430627723341,-0.2962890058445654,-0.29281837493483753,-0.2755962469653223,-0.2782684775356335,-0.284943125716368,-0.281796746089409,-0.27913833579238334,-0.2736557579676928,-0.27018958340610527,-0.2679426033933525,-0.2663147249320512,-0.2756335327209021,-0.2797535437259135,-0.2834175562527366,-0.2858179025586267,-0.29116787889353885,-0.2982034267954217,-0.3011825902938933,-0.3004617701716372,-0.2996694433610184,-0.29912284142364814,-0.30664228718489683,-0.30804646810329844,-0.31142042332249825,-0.31865358243080105,-0.3227514379608245,-0.3260246201785904,-0.32887318944602667,-0.331435433780933,-0.3356120765529467,-0.3399354019644188,-0.3425234935321682,-0.3498014035033858,-0.3537311158252222
