,행정동코드,행정동,0509세,1014세,0514세,시군구명,키움센터_상시돌봄정원,키움센터_일시돌봄정원,키움센터_개수,초등돌봄교실_이용인원,초등돌봄교실_교실개수,지역아동센터_정원,지역아동센터_개수,방과후아카데미_정원,방과후아카데미_개수,총시설수,시설tfidf,돌봄교실이용비율,tfidf*이용비율,행정동별0514세/전체0514세,tfidf*이용비율*인구비율,시설 정원 및 이용비율,tfidf*정원 및 이용비율*인구비율,예술학원,보습학원개수,총학원수,대체시설tfidf,1인당학원수,수요지수,IQR
404,1111060000,가회동,137,163,300,종로구,0.0,0.0,0.0,34.0,2.0,0.0,0.0,0.0,0.0,2.0,0.1602322552191261,0.000778406099040729,0.0001247257647256184,0.00041138494111710215,5.1310301377434064e-08,1.0000584009811364,6.592098650384807e-05,1,0.0,1.0,7.807010695604653e-05,0.0033333333333333335,0.8443819161277899,2
405,1114052000,소공동,118,57,175,중구,0.0,0.0,0.0,82.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0018773323565099934,0.0005013486621323879,0.00023997454898497622,1.20310919079441e-07,1.0000584009811364,6.408984798985229e-05,6,0.0,6.0,0.0004684206417362792,0.03428571428571429,0.136821143817003,1
406,1114058000,장충동,99,119,218,중구,0.0,0.0,0.0,57.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.0013049749307447516,0.0002787987682102059,0.00029893972387842754,8.334402678640468e-08,1.0000584009811364,6.38701113681728e-05,2,0.0,2.0,0.00015614021391209307,0.009174311926605505,0.4090561282574627,1
407,1114066500,동화동,412,399,811,중구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.0011121106241532327,0.0,1.0000584009811364,5.940213339402309e-05,8,3.0,11.0,0.0008587711765165118,0.013563501849568433,0.06917108424036744,1
408,1111061500,종로1.2.3.4가동,100,99,199,종로구,0.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2136430069588348,0.0011447148515304835,0.0002445603229914087,0.0002728853442743444,6.673692793535543e-08,1.0000584009811364,5.8303450285625634e-05,32,4.0,36.0,0.002810523850417675,0.18090452261306533,0.02074469151968274,1
409,1162064500,서원동,352,354,706,관악구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.0009681258947622471,0.0,1.0000584009811364,5.171135163524082e-05,13,6.0,19.0,0.001483332032164884,0.026912181303116147,0.03486161595241051,1
410,1121574000,중곡제1동,371,312,683,광진구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.0009365863826099357,0.0,1.0000584009811364,5.002670420236471e-05,9,2.0,11.0,0.0008587711765165118,0.016105417276720352,0.058253823102553594,1
411,1144071000,연남동,324,348,672,마포구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.0009215022681023088,0.0,1.0000584009811364,4.9221003256206565e-05,19,1.0,20.0,0.0015614021391209306,0.02976190476190476,0.0315235915354375,1
412,1114055000,명동,60,64,124,중구,0.0,0.0,0.0,63.0,4.0,0.0,0.0,0.0,0.0,4.0,0.26705375869854353,0.0014423407129284095,0.0003851825087114687,0.00017003910899506886,6.549609058178347e-08,1.0000584009811364,4.541223514709534e-05,5,0.0,5.0,0.00039035053478023266,0.04032258064516129,0.11633706399982885,1
413,1168066000,개포1동,271,284,555,강남구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.0007610621410666389,0.0,1.0000584009811364,4.065127501070631e-05,9,2.0,11.0,0.0008587711765165118,0.01981981981981982,0.04733656196473974,1
414,1114067000,황학동,321,222,543,중구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.0007446067434219548,0.0,1.0000584009811364,3.977232852398834e-05,5,0.0,5.0,0.00039035053478023266,0.009208103130755065,0.10188875121275333,1
415,1121578000,능동,281,233,514,광진구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.0007048395324473017,0.0,1.0000584009811364,3.7648207847753226e-05,6,1.0,7.0,0.0005464907486923258,0.013618677042801557,0.06889084204598157,1
416,1162069500,신림동,173,180,353,관악구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.00048406294738112353,0.0,1.0000584009811364,2.585567581762041e-05,5,2.0,7.0,0.0005464907486923258,0.019830028328611898,0.047312193078271406,1
417,1111071000,숭인제2동,152,145,297,종로구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.0004072710917059311,0.0,1.0000584009811364,2.1753925546269864e-05,1,0.0,1.0,7.807010695604653e-05,0.003367003367003367,0.27864603232217067,1
418,1114054000,회현동,123,101,224,중구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.00030716742270076963,0.0,1.0000584009811364,1.6407001085402192e-05,1,0.0,1.0,7.807010695604653e-05,0.004464285714285714,0.21015727690291666,1
419,1114057000,필동,112,68,180,중구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.00024683096467026134,0.0,1.0000584009811364,1.3184197300769616e-05,3,0.0,3.0,0.0002342103208681396,0.016666666666666666,0.05629212774185267,1
420,1114059000,광희동,75,95,170,중구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.0002331181332996912,0.0,1.0000584009811364,1.2451741895171302e-05,1,0.0,1.0,7.807010695604653e-05,0.0058823529411764705,0.15949436193524918,1
421,1111054000,삼청동,59,106,165,종로구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,0.00022626171761440617,0.0,1.0000584009811364,1.2085514192372148e-05,1,0.0,1.0,7.807010695604653e-05,0.006060606060606061,0.15480335129009484,1
422,1114060500,을지로동,27,17,44,중구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,6.033645803050831e-05,0.0,1.0000584009811364,3.2228037846325727e-06,2,0.0,2.0,0.00015614021391209307,0.045454545454545456,0.02064044683867931,1
423,1174069000,둔촌제1동,6,5,11,강동구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534107517397087,0.0,0.0,1.5084114507627076e-05,0.0,1.0000584009811364,8.057009461581432e-07,2,0.0,2.0,0.00015614021391209307,0.18181818181818182,0.0051601117096698275,1
